person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
0.032258,1,0.5,0.0077,0.024,RENT,0.188406,MEDICAL,0.159122,0.166667,0.071429,0.578261,1,0
0.032258,0,0,0.008989,0.024,RENT,0.217391,HOMEIMPROVEMENT,0.628944,0.166667,0.035714,0.271739,1,0
0.040323,1,0.75,0.00902,0.048,RENT,0.376812,DEBTCONSOLIDATION,0.141975,0.287879,0,0.673913,1,0
0.040323,1,0.25,0.002729,0.032,RENT,0.130435,PERSONAL,0.747599,0.272727,0.035714,0.382609,0,1
0.024194,1,0,0.010097,0.016,MORTGAGE,0.231913,EDUCATION,0.382716,0.166667,0.035714,0.35,1,0
0.056452,1,0.25,0.01538,0.04,MORTGAGE,0.100464,DEBTCONSOLIDATION,0.259945,0.045455,0.035714,0.515217,0,0
0.016129,1,0.25,0.010023,0,RENT,0.055072,EDUCATION,0.135802,0.045455,0,0.269565,1,0
0.032258,1,0.5,0.024113,0.024,MORTGAGE,0.217391,EDUCATION,0.185185,0.060606,0.071429,0.676087,1,0
0.137097,1,0.25,0.006082,0.12,RENT,0.089855,MEDICAL,0.168724,0.106061,0.357143,0.654348,1,0
0.056452,0,0.25,0.003033,0.032,RENT,0.275362,MEDICAL,0.37037,0.515152,0.25,0.586957,0,1
0.032258,1,0.5,0.003704,0,RENT,0.191884,DEBTCONSOLIDATION,0.368313,0.318182,0.107143,0.378261,1,0
0.120968,1,0.75,0.006724,0.056,RENT,0.275362,EDUCATION,0.660494,0.272727,0.142857,0.593478,1,0
0.225806,0,0,0.003719,0.176,MORTGAGE,0.202899,HOMEIMPROVEMENT,0.159122,0.333333,0.5,0.615217,1,0
0.032258,0,0.75,0.007861,0.024,RENT,0.043478,PERSONAL,0.574074,0.045455,0,0.465217,0,0
0.056452,1,0.75,0.005019,0.032,MORTGAGE,0.144928,HOMEIMPROVEMENT,0.33882,0.181818,0.107143,0.486957,1,0
0.120968,1,0.25,0.009558,0.08,RENT,0.166609,DEBTCONSOLIDATION,0.170096,0.121212,0.357143,0.445652,1,0
0.137097,1,0,0.009009,0.144,RENT,0.449275,VENTURE,0.383402,0.333333,0.464286,0.569565,0,0
0.016129,0,0.5,0.005237,0,RENT,0.514493,PERSONAL,0.630316,0.606061,0,0.371739,0,1
0.024194,0,0.25,0.00552,0,MORTGAGE,0.275362,VENTURE,0.553498,0.318182,0.035714,0.530435,1,0
0.048387,0,0.5,0.011186,0.016,MORTGAGE,0.538319,PERSONAL,0.367627,0.333333,0.071429,0.567391,1,0
0.080645,0,0.5,0.01159,0.008,RENT,0.130435,PERSONAL,0.356653,0.075758,0.107143,0.647826,1,0
0.16129,0,0.25,0.009009,0.136,MORTGAGE,0.333333,MEDICAL,0.241427,0.242424,0.464286,0.628261,1,0
0.032258,1,0.25,0.003075,0.04,RENT,0.275362,DEBTCONSOLIDATION,0.38203,0.5,0.071429,0.682609,0,1
0.072581,1,0.25,0.018132,0.048,MORTGAGE,0.565217,DEBTCONSOLIDATION,0.541838,0.212121,0.214286,0.486957,0,1
0.048387,1,0.5,0.008325,0.024,MORTGAGE,0.217391,HOMEIMPROVEMENT,0.392318,0.181818,0.071429,0.530435,1,0
0.104839,1,0.25,0.014034,0.056,MORTGAGE,0.333333,DEBTCONSOLIDATION,0.518519,0.166667,0.142857,0.563043,1,0
0.048387,1,0,0.007377,0.016,MORTGAGE,0.088058,PERSONAL,0.230453,0.090909,0.142857,0.519565,0,0
0.072581,0,0.5,0.00842,0.056,OWN,0.252174,EDUCATION,0.041838,0.19697,0.25,0.667391,1,0
0.056452,0,0,0.005026,0.048,RENT,0.42029,HOMEIMPROVEMENT,0.778464,0.515152,0.25,0.63913,0,1
0.048387,1,0,0.014107,0,MORTGAGE,0.990261,EDUCATION,0.298354,0.484848,0.107143,0.458696,1,0
0.064516,0,0.75,0.006719,0.048,MORTGAGE,0.15942,PERSONAL,0.377229,0.166667,0.107143,0.545652,1,0
0.064516,1,0.25,0.03321,0.056,RENT,0.495652,MEDICAL,0.535665,0.106061,0.285714,0.430435,1,0
0.056452,1,0.5,0.006855,0.056,MORTGAGE,0.15942,EDUCATION,0.313443,0.151515,0.142857,0.704348,1,0
0.064516,0,0.25,0.015736,0.024,OWN,0.565217,HOMEIMPROVEMENT,0.497942,0.257576,0.142857,0.61087,0,0
0.048387,0,0.75,0.009923,0.008,RENT,0.043478,MEDICAL,0.143347,0.045455,0,0.526087,1,0
0.032258,1,0.5,0.031221,0.016,MORTGAGE,0.275362,EDUCATION,0.524005,0.060606,0.071429,0.580435,0,0
0.032258,1,0,0.003851,0.024,RENT,0.144928,DEBTCONSOLIDATION,0.388889,0.227273,0.035714,0.336957,1,0
0.080645,0,0.25,0.003224,0.04,MORTGAGE,0.188406,DEBTCONSOLIDATION,0.38203,0.333333,0.285714,0.621739,1,0
0.032258,0,0.25,0.007748,0,RENT,0.333333,MEDICAL,0.313443,0.287879,0.071429,0.463043,0,1
0.008065,0,0.75,0.003413,0,RENT,0.202899,DEBTCONSOLIDATION,0.116598,0.348485,0.071429,0.58913,1,0
0.016129,1,0,0.008576,0,RENT,0.449275,EDUCATION,0.804527,0.348485,0,0.53913,0,1
0.032258,1,0.25,0.011922,0.048,RENT,0.252174,DEBTCONSOLIDATION,0.041838,0.151515,0.035714,0.556522,0,0
0.040323,0,0.75,0.005415,0.048,MORTGAGE,0.424812,DEBTCONSOLIDATION,0.603567,0.484848,0.035714,0.506522,0,0
0.016129,1,0.25,0.004577,0.008,RENT,0.144928,DEBTCONSOLIDATION,0.383402,0.19697,0.035714,0.497826,0,1
0.032258,1,0.5,0.002351,0.008,RENT,0.045072,EDUCATION,0.367627,0.121212,0.107143,0.578261,1,0
0.120968,0,0.25,0.032346,0.104,MORTGAGE,0.394493,PERSONAL,0.210562,0.090909,0.392857,0.532609,0,0
0.016129,0,0,0.005473,0,OWN,0.275362,EDUCATION,0.587791,0.318182,0,0.423913,1,0
0.032258,1,0,0.009656,0.032,RENT,0.086957,EDUCATION,0.32716,0.075758,0.107143,0.408696,1,0
0.185484,1,0,0.004,0.128,RENT,0.072464,MEDICAL,0.475309,0.121212,0.357143,0.554348,0,0
0.064516,1,0.5,0.007047,0.024,RENT,0.569942,MEDICAL,0.446502,0.515152,0.214286,0.406522,0,1
0.241935,1,0,0.011395,0.208,MORTGAGE,0.188406,VENTURE,0.141975,0.121212,0.428571,0.517391,0,0
0.25,1,0.25,0.042392,0.232,MORTGAGE,0.391304,PERSONAL,0.153635,0.060606,0.857143,0.458696,1,0
0.048387,1,0,0.020741,0.04,MORTGAGE,0.42029,MEDICAL,0.417695,0.151515,0.178571,0.280435,1,0
0.096774,1,0.75,0.005379,0.08,RENT,0.275362,VENTURE,0.340878,0.318182,0.285714,0.404348,1,0
0.056452,1,0.25,0.006357,0.016,RENT,0.130435,PERSONAL,0.574074,0.136364,0.214286,0.358696,0,1
0.056452,0,0.5,0.002193,0.056,RENT,0.15942,MEDICAL,0.759259,0.378788,0.214286,0.66087,0,1
0.016129,1,0.5,0.005732,0.016,RENT,0.066667,DEBTCONSOLIDATION,0.141975,0.090909,0.071429,0.693478,1,0
0.032258,1,0.5,0.001221,0,RENT,0.101449,PERSONAL,0.608368,0.363636,0.035714,0.508696,0,1
0.112903,1,0.25,0.013959,0.088,RENT,0.368116,EDUCATION,0.364883,0.181818,0.107143,0.545652,0,0
0.040323,0,0.5,0.007332,0.04,RENT,0.246377,DEBTCONSOLIDATION,0.498628,0.227273,0.035714,0.619565,0,0
0.096774,1,0.75,0.010465,0.096,MORTGAGE,0.124638,EDUCATION,0.383402,0.090909,0.142857,0.641304,1,0
0.040323,1,0.5,0.021696,0,MORTGAGE,0.217391,DEBTCONSOLIDATION,0.510974,0.075758,0.035714,0.467391,1,0
0.024194,0,0.25,0.00735,0.016,RENT,0.275362,DEBTCONSOLIDATION,0.383402,0.242424,0,0.58913,0,0
0.032258,1,0.5,0.009283,0,MORTGAGE,0.50487,EDUCATION,0.27572,0.363636,0.071429,0.493478,0,0
0.024194,1,0.25,0.006356,0.008,RENT,0.142145,PERSONAL,0.38203,0.151515,0,0.356522,0,1
0.056452,1,0.5,0.002362,0.048,RENT,0.173913,PERSONAL,0.701646,0.393939,0.214286,0.502174,0,1
0.137097,0,0,0.040714,0.12,MORTGAGE,0.971014,EDUCATION,0.642661,0.166667,0.5,0.582609,1,0
0.080645,0,0,0.007395,0.04,MORTGAGE,0.275362,EDUCATION,0.786694,0.242424,0.285714,0.647826,1,0
0.048387,0,0.5,0.004232,0.008,RENT,0.130435,EDUCATION,0.220165,0.19697,0,0.63913,1,0
0.016129,0,0,0.004595,0.024,RENT,0.014493,DEBTCONSOLIDATION,0.375857,0.030303,0,0.602174,1,0
0.048387,1,0.75,0.006995,0.04,RENT,0.246377,MEDICAL,0.241427,0.227273,0.035714,0.680435,1,0
0.040323,0,0,0.01214,0.024,MORTGAGE,0.275362,MEDICAL,0.288066,0.151515,0,0.23913,1,0
0.080645,0,0.5,0.008416,0.072,RENT,0.188406,DEBTCONSOLIDATION,0.416324,0.151515,0.285714,0.595652,0,1
0.040323,1,0.75,0.002284,0.032,RENT,0.166667,EDUCATION,0.678326,0.393939,0,0.713043,0,1
0.056452,1,0.25,0.001987,0.032,RENT,0.094696,MEDICAL,0.635117,0.257576,0.107143,0.528261,0,1
0.040323,0,0.25,0.009018,0.04,MORTGAGE,0.42029,VENTURE,0.210562,0.318182,0.035714,0.3,1,0
0.08871,0,0.5,0.007361,0.104,MORTGAGE,0.043478,VENTURE,0.066529,0.045455,0.178571,0.536957,1,0
0.032258,1,0.5,0.012287,0,RENT,0.202899,VENTURE,0.786694,0.121212,0.071429,0.658696,0,1
0.016129,1,0.5,0.010075,0.008,MORTGAGE,0.42029,EDUCATION,0.552812,0.287879,0,0.56087,0,0
0.040323,0,0,0.002992,0.016,OWN,0.15942,HOMEIMPROVEMENT,0,0.30303,0.035714,0.526087,0,0
0.056452,1,0,0.005322,0.024,RENT,0.036986,MEDICAL,0.430041,0.060606,0.107143,0.547826,0,1
0.032258,1,0.5,0.0074,0,RENT,0.391304,VENTURE,0.297668,0.348485,0.035714,0.573913,1,0
0.040323,1,0.5,0.004391,0.056,RENT,0.42029,MEDICAL,0.756516,0.575758,0,0.478261,0,1
0.112903,0,0.5,0.010396,0.088,RENT,0.393855,HOMEIMPROVEMENT,0.547325,0.257576,0.321429,0.578261,1,0
0.072581,1,0.5,0.019072,0.04,MORTGAGE,0.130435,VENTURE,0.13786,0.045455,0.142857,0.434783,0,0
0.080645,1,0.25,0.014068,0.04,MORTGAGE,0.246377,VENTURE,0.696845,0.121212,0.142857,0.602174,0,0
0.072581,1,0.25,0.007851,0.056,RENT,0.130435,PERSONAL,0,0.121212,0.107143,0.447826,1,0
0.024194,1,0,0.008024,0,MORTGAGE,0.42029,DEBTCONSOLIDATION,0.365569,0.348485,0,0.356522,1,0
0.104839,1,0.5,0.005446,0.088,MORTGAGE,0.275362,EDUCATION,0.307956,0.318182,0.214286,0.508696,1,0
0.080645,1,0.5,0.015874,0.04,MORTGAGE,0.333333,MEDICAL,0.329904,0.151515,0.214286,0.576087,0,0
0.040323,1,0.5,0.00821,0.016,RENT,0.362319,HOMEIMPROVEMENT,0.143347,0.287879,0.071429,0.463043,1,0
0.233871,0,0.25,0.009018,0.208,OWN,0.188406,PERSONAL,0.383402,0.151515,0.392857,0.558696,1,0
0.016129,1,0.5,0.007691,0,RENT,0.41229,EDUCATION,0.647462,0.348485,0.035714,0.513043,0,1
0.040323,1,0.5,0.011863,0.04,MORTGAGE,0.42029,DEBTCONSOLIDATION,0.654321,0.242424,0,0.473913,0,1
0.169355,0,0.25,0.01068,0.152,MORTGAGE,0.130435,PERSONAL,0.498628,0.090909,0.357143,0.663043,0,0
0.032258,0,0.75,0.009839,0.016,MORTGAGE,0.217391,EDUCATION,0.039095,0.151515,0,0.61087,0,0
0.072581,0,0.75,0.018555,0.056,RENT,0.594203,PERSONAL,0.358711,0.227273,0.25,0.443478,1,0
0.056452,0,0.25,0.018989,0.04,MORTGAGE,0.391304,PERSONAL,0.450617,0.151515,0.178571,0.313043,1,0
0.072581,1,0.5,0.01235,0.056,MORTGAGE,0.115942,HOMEIMPROVEMENT,0.091907,0.075758,0.285714,0.417391,0,0
0.137097,1,0.25,0.012027,0.136,MORTGAGE,0.565217,EDUCATION,0.581619,0.318182,0.321429,0.345652,1,0
0.064516,0,0.5,0.010564,0.048,MORTGAGE,0.507246,PERSONAL,0.820988,0.318182,0.178571,0.626087,0,1
0.016129,1,0.5,0.004124,0,RENT,0.078261,EDUCATION,0.450617,0.121212,0.071429,0.643478,0,0
0.040323,0,0,0.009531,0,MORTGAGE,0.565217,MEDICAL,0.210562,0.393939,0.071429,0.541304,1,0
0.016129,1,0,0.009662,0,MORTGAGE,0.42029,VENTURE,0.535665,0.287879,0.035714,0.434783,1,0
0.024194,0,0,0.007279,0,MORTGAGE,0.478261,VENTURE,0.48011,0.424242,0.071429,0.265217,1,0
0.016129,1,0.25,0.001202,0,RENT,0.057971,HOMEIMPROVEMENT,0.307956,0.227273,0.035714,0.580435,0,1
0.064516,0,0.5,0.012874,0.032,MORTGAGE,0.089855,MEDICAL,0.63786,0.060606,0.25,0.608696,1,0
0.016129,1,0.5,0.005964,0,RENT,0.188406,VENTURE,0.705075,0.212121,0.035714,0.634783,0,1
0.064516,1,0.25,0.008145,0.04,MORTGAGE,0.565217,VENTURE,0.082305,0.454545,0.142857,0.406522,1,0
0.032258,1,0.25,0.023684,0.016,RENT,0.391304,HOMEIMPROVEMENT,0,0.121212,0,0.621739,1,0
0.024194,1,0.25,0.007116,0.008,MORTGAGE,0.173913,VENTURE,0.383402,0.166667,0.071429,0.597826,1,0
0.008065,1,0.5,0.003859,0,RENT,0.077536,EDUCATION,0.041838,0.136364,0.071429,0.226087,1,0
0.064516,1,0.75,0.014385,0.024,RENT,0.42029,DEBTCONSOLIDATION,0.170096,0.19697,0.25,0.456522,1,0
0.153226,1,0,0.016546,0.136,MORTGAGE,0.246377,DEBTCONSOLIDATION,0.26749,0.106061,0.357143,0.580435,0,0
0.08871,0,0,0.011496,0.064,RENT,0.173913,DEBTCONSOLIDATION,0.345679,0.106061,0.285714,0.354348,1,0
0.169355,1,0.25,0.009548,0.152,RENT,0.028986,PERSONAL,0.176955,0.030303,0.535714,0.317391,1,0
0.016129,0,0,0.00667,0,RENT,0.263768,DEBTCONSOLIDATION,0.38203,0.257576,0.071429,0.513043,0,0
0.056452,1,0,0.009952,0.024,RENT,0.23913,MEDICAL,0.288752,0.166667,0.107143,0.513043,1,0
0.048387,1,0,0.020721,0.024,RENT,0.333333,EDUCATION,0.603567,0.121212,0,0.271739,1,0
0.096774,0,0.25,0.007747,0.072,RENT,0.391304,HOMEIMPROVEMENT,0.383402,0.333333,0.285714,0.491304,1,0
0.040323,1,0.25,0.007304,0.016,MORTGAGE,0.526087,VENTURE,0.170096,0.469697,0.071429,0.5,1,0
0.008065,0,0.5,0.011535,0,MORTGAGE,0.192029,EDUCATION,0.313443,0.121212,0.071429,0.452174,1,0
0.024194,1,0,0.003189,0,RENT,0.130435,DEBTCONSOLIDATION,0.102195,0.242424,0.035714,0.332609,0,0
0.169355,0,0,0.017356,0.16,MORTGAGE,0.855072,VENTURE,0.307956,0.348485,0.321429,0.508696,1,0
0.080645,1,0.5,0.004857,0.072,RENT,0.15942,MEDICAL,0.15775,0.212121,0.285714,0.606522,1,0
0.024194,0,0.5,0.015081,0.008,MORTGAGE,0.715942,EDUCATION,0.701646,0.333333,0,0.452174,0,0
0.016129,0,0,0.009887,0.016,RENT,0.333333,DEBTCONSOLIDATION,0.383402,0.227273,0.035714,0.476087,0,0
0.080645,0,0.5,0.004871,0.056,RENT,0.202899,MEDICAL,0.220165,0.257576,0.107143,0.445652,0,0
0.056452,1,0.25,0.020726,0.032,OWN,0.594203,VENTURE,0.383402,0.19697,0.25,0.532609,1,0
0.032258,1,0,0.007411,0.04,MORTGAGE,0.246377,PERSONAL,0.383402,0.227273,0.035714,0.517391,0,0
0.040323,1,0,0.006678,0.04,RENT,0.333333,PERSONAL,0,0.318182,0.035714,0.506522,1,0
0.032258,1,0,0.014536,0.008,RENT,0.269565,HOMEIMPROVEMENT,0.422497,0.136364,0.071429,0.363043,1,0
0.201613,0,0.5,0.009253,0.16,MORTGAGE,0.321739,DEBTCONSOLIDATION,0.552812,0.242424,0.321429,0.665217,1,0
0.153226,1,0,0.01073,0.144,RENT,0.15942,HOMEIMPROVEMENT,0.241427,0.106061,0.357143,0.55,1,0
0.048387,1,0.5,0.001816,0.04,RENT,0.130435,EDUCATION,0.383402,0.363636,0.071429,0.53913,0,1
0.016129,0,0,0.010721,0.008,MORTGAGE,0.362319,EDUCATION,0.392318,0.227273,0,0.565217,1,0
0.032258,1,0.25,0.014054,0.04,MORTGAGE,0.42029,MEDICAL,0.210562,0.212121,0.035714,0.534783,1,0
0.048387,0,0.75,0.00436,0.016,RENT,0.173913,MEDICAL,0.603567,0.257576,0,0.6,1,0
0.040323,1,0,0.007203,0.024,MORTGAGE,0.699101,HOMEIMPROVEMENT,0.510974,0.621212,0.035714,0.615217,0,0
0.072581,0,0,0.013027,0.048,MORTGAGE,0.565217,HOMEIMPROVEMENT,0.439643,0.30303,0.142857,0.597826,1,0
0.185484,0,0.5,0.013215,0.136,RENT,0.043478,PERSONAL,0.082305,0.030303,0.428571,0.632609,1,0
0.016129,0,0,0.003993,0,RENT,0.168116,EDUCATION,0.534979,0.257576,0.035714,0.534783,0,0
0.08871,0,0,0.019055,0.072,MORTGAGE,0.391304,MEDICAL,0.272977,0.151515,0.25,0.502174,0,0
0.048387,1,0.5,0.013176,0.04,MORTGAGE,0.231884,EDUCATION,0.383402,0.121212,0.071429,0.423913,1,0
0.056452,1,0.25,0.019065,0.04,MORTGAGE,0.26258,MEDICAL,0.102881,0.106061,0.107143,0.380435,1,0
0.024194,1,0.75,0.002659,0,RENT,0.176812,EDUCATION,0.390261,0.363636,0,0.265217,1,0
0.040323,1,0.25,0.014004,0,MORTGAGE,0.507246,HOMEIMPROVEMENT,0.26406,0.257576,0.035714,0.521739,1,0
0.024194,1,0.5,0.001456,0,OWN,0.072464,DEBTCONSOLIDATION,0.63786,0.242424,0,0.519565,0,1
0.040323,0,0,0.017173,0.016,MORTGAGE,0.42029,PERSONAL,0.331276,0.166667,0,0.458696,0,0
0.040323,1,0,0.001498,0.016,OWN,0.115014,VENTURE,0.450617,0.363636,0.071429,0.582609,0,1
0.024194,1,0,0.009006,0,MORTGAGE,0.194203,DEBTCONSOLIDATION,0.528807,0.151515,0.071429,0.419565,1,0
0.266129,0,0,0.005709,0.248,RENT,0.101449,VENTURE,0.519204,0.121212,0.714286,0.667391,1,0
0.064516,1,0.75,0.008239,0,MORTGAGE,0.173913,HOMEIMPROVEMENT,0.294925,0.151515,0.178571,0.565217,0,0
0.048387,1,0.75,0.004731,0.056,MORTGAGE,0.142029,DEBTCONSOLIDATION,0.155007,0.19697,0.071429,0.656522,1,0
0.072581,1,0.5,0.010995,0.032,MORTGAGE,0.391304,MEDICAL,0.358711,0.242424,0.178571,0.593478,1,0
0.048387,1,0,0.007333,0.024,MORTGAGE,0.565217,PERSONAL,0.540466,0.5,0.035714,0.506522,1,0
0.016129,1,0,0.005041,0,MORTGAGE,0.037681,DEBTCONSOLIDATION,0.05144,0.060606,0.071429,0.36087,1,0
0.032258,1,0.25,0.006066,0.016,MORTGAGE,0.542029,DEBTCONSOLIDATION,0.170096,0.560606,0,0.421739,1,0
0.120968,0,0.75,0.008189,0.104,MORTGAGE,0.027478,EDUCATION,0.364198,0.030303,0.107143,0.630435,1,0
0.016129,1,0.5,0.004039,0,RENT,0.173913,MEDICAL,0.578189,0.272727,0.035714,0.656522,0,0
0.016129,1,0.25,0.004249,0,RENT,0.173913,EDUCATION,0.198903,0.257576,0.035714,0.582609,1,0
0.080645,0,0,0.004003,0.064,OWN,0.217391,PERSONAL,0.705075,0.333333,0.285714,0.486957,0,0
0.120968,1,0.75,0.011551,0.128,MORTGAGE,0.101449,DEBTCONSOLIDATION,0.606996,0.060606,0.107143,0.658696,1,0
0.120968,1,0.25,0.010784,0.128,RENT,0.275362,EDUCATION,0.082305,0.181818,0.107143,0.593478,0,0
0.16129,1,0.5,0.01083,0.12,MORTGAGE,0.188406,EDUCATION,0.683128,0.121212,0.357143,0.423913,1,0
0.830645,0,0,0.012393,0.808,RENT,0.576812,EDUCATION,0.331276,0.318182,0.035714,0.902174,1,0
0.048387,1,0,0.006936,0.016,RENT,0.536232,PERSONAL,0.773663,0.5,0.071429,0.563043,0,1
0.064516,0,0.25,0.007386,0.056,MORTGAGE,0.217391,VENTURE,0.039095,0.19697,0.178571,0.7,1,0
0.024194,0,0,0.001705,0,RENT,0.072464,DEBTCONSOLIDATION,0.745542,0.227273,0,0.528261,0,1
0.016129,1,0.75,0.005546,0,OWN,0.014493,MEDICAL,0.383402,0.030303,0,0.5,1,0
0.024194,1,0.5,0.006375,0,OWN,0.478261,MEDICAL,0.082305,0.484848,0,0.593478,1,0
0.096774,1,0.25,0.004451,0.056,RENT,0.231159,HOMEIMPROVEMENT,0.383402,0.318182,0.142857,0.578261,0,1
0.120968,0,0,0.008835,0.096,MORTGAGE,0.049275,DEBTCONSOLIDATION,0.450617,0.045455,0.142857,0.443478,0,0
0.040323,0,0,0.005153,0,RENT,0.158928,EDUCATION,0.322359,0.19697,0.071429,0.497826,1,0
0.08871,0,0.75,0.02304,0.056,RENT,0.362319,EDUCATION,1,0.106061,0.142857,0.628261,0,1
0.040323,0,0.75,0.009394,0.016,MORTGAGE,0.260899,EDUCATION,0.079561,0.19697,0.035714,0.671739,0,0
0.032258,0,0,0.009862,0.016,MORTGAGE,0.02971,PERSONAL,0,0.030303,0.035714,0.308696,1,0
0.16129,1,0,0.00788,0.144,RENT,0.072464,MEDICAL,0.26749,0.075758,0.464286,0.471739,1,0
0.016129,0,0.5,0.013056,0,MORTGAGE,0.275362,DEBTCONSOLIDATION,0.361454,0.151515,0.035714,0.680435,1,0
0.040323,0,0.5,0.011551,0.008,MORTGAGE,0.188406,PERSONAL,0.366941,0.121212,0.071429,0.497826,1,0
0.048387,1,0,0.028204,0.008,RENT,0.478261,VENTURE,0.305898,0.121212,0.035714,0.241304,1,0
0.048387,1,0.25,0.00653,0.024,RENT,0.124638,PERSONAL,0.524005,0.136364,0.071429,0.578261,0,0
0.016129,0,0.5,0.002363,0,RENT,0.173913,DEBTCONSOLIDATION,0.38203,0.393939,0,0.682609,0,1
0.112903,0,0.5,0.020045,0.112,MORTGAGE,0.049826,EDUCATION,0.351852,0.015152,0.392857,0.421739,1,0
0.137097,1,0.25,0.010741,0.136,MORTGAGE,0.130435,PERSONAL,0.383402,0.090909,0.5,0.567391,1,0
0.032258,1,0.25,0.005706,0.008,RENT,0.072464,EDUCATION,0.597394,0.090909,0.035714,0.395652,0,1
0.040323,1,0.75,0.006578,0.024,MORTGAGE,0.182609,HOMEIMPROVEMENT,0.041838,0.181818,0,0.558696,0,0
0.056452,1,0.5,0.019166,0.032,MORTGAGE,0.140986,EDUCATION,0.027435,0.060606,0.142857,0.454348,1,0
0.016129,0,0.75,0.003076,0.008,RENT,0.043478,EDUCATION,0.527435,0.106061,0.071429,0.554348,1,0
0.008065,1,0.25,0.00384,0,RENT,0.101449,EDUCATION,0.645405,0.166667,0.071429,0.506522,0,1
0.040323,1,0.75,0.004197,0.032,RENT,0.135681,EDUCATION,0.042524,0.212121,0.071429,0.258696,1,0
0.040323,0,0,0.007391,0.008,MORTGAGE,0.16713,PERSONAL,0.142661,0.151515,0.107143,0.517391,1,0
0.008065,1,0.75,0.005049,0,RENT,0.42029,MEDICAL,0.082305,0.515152,0,0.632609,0,1
0.016129,0,0.5,0.008248,0,MORTGAGE,0.275362,VENTURE,0.025377,0.227273,0,0.669565,0,0
0.080645,1,0.5,0.022372,0.072,MORTGAGE,0.42029,HOMEIMPROVEMENT,0.749657,0.136364,0.107143,0.665217,1,0
0.032258,0,0.5,0.005864,0.016,OWN,0.402899,VENTURE,0.612483,0.439394,0,0.38913,0,0
0.080645,0,0.5,0.002379,0.056,RENT,0.072464,PERSONAL,0.416324,0.181818,0.214286,0.647826,0,1
0.072581,1,0.75,0.020705,0.064,MORTGAGE,0.507246,DEBTCONSOLIDATION,0.534979,0.166667,0.214286,0.745652,0,0
0.120968,1,0.5,0.018575,0.096,RENT,0.42029,PERSONAL,0.288752,0.166667,0.214286,0.371739,1,0
0.032258,0,0.75,0.009894,0.048,RENT,0.333333,EDUCATION,0.183128,0.227273,0.035714,0.415217,0,0
0.016129,1,0.5,0.006544,0,RENT,0.101449,EDUCATION,0.383402,0.106061,0.035714,0.547826,1,0
0.072581,1,0.5,0.039057,0.04,MORTGAGE,1,PERSONAL,0.650892,0.181818,0.142857,0.48913,1,0
0.064516,1,0,0.007155,0.032,RENT,0.333333,VENTURE,0.510974,0.30303,0.178571,0.36087,0,0
0.056452,0,0.25,0.003815,0.032,RENT,0.130435,MEDICAL,0.654321,0.212121,0.107143,0.336957,1,0
0.153226,0,0.5,0.006519,0.16,MORTGAGE,0.333333,PERSONAL,0.63786,0.333333,0.392857,0.728261,0,0
0.024194,0,0,0.018922,0.008,MORTGAGE,0.333333,EDUCATION,0.168724,0.121212,0.071429,0.43913,1,0
0.056452,0,0.25,0.022529,0.032,MORTGAGE,0.168551,MEDICAL,0.145405,0.060606,0.142857,0.563043,0,0
0.008065,0,0,0.0035,0,MORTGAGE,0.15942,MEDICAL,0.620027,0.272727,0.071429,0.115217,0,1
0.024194,0,0.5,0.004876,0.016,OWN,0.144928,VENTURE,0,0.19697,0,0.634783,0,0
0.145161,1,0,0.012429,0.128,RENT,0.057971,PERSONAL,0.38203,0.045455,0.392857,0.632609,0,0
0.040323,1,0.5,0.013484,0.056,RENT,0.246377,MEDICAL,0.553498,0.136364,0.071429,0.630435,1,0
0.072581,0,0.5,0.007679,0.064,RENT,0.275362,MEDICAL,0.535665,0.242424,0.25,0.46087,1,0
0.08871,1,0.25,0.014897,0.088,RENT,0.681159,HOMEIMPROVEMENT,0.565844,0.318182,0.285714,0.613043,1,0
0.064516,0,0,0.010123,0.016,MORTGAGE,0.333333,MEDICAL,0.596022,0.227273,0.142857,0.53913,0,1
0.056452,0,0,0.005503,0.016,RENT,0.082,MEDICAL,0.495199,0.106061,0.142857,0.55,0,1
0.024194,1,0,0.003126,0,OWN,0.217391,PERSONAL,0.025377,0.393939,0.035714,0.4,1,0
0.016129,1,0.25,0.005197,0,RENT,0.130435,EDUCATION,0.266804,0.166667,0.035714,0.532609,1,0
0.25,1,0,0.008706,0.224,RENT,0.028986,MEDICAL,0.933471,0.030303,0.714286,0.554348,0,1
0.104839,0,0.5,0.027391,0.096,OWN,0.594203,HOMEIMPROVEMENT,0.60631,0.151515,0.107143,0.408696,0,0
0.040323,1,0.25,0.013328,0,MORTGAGE,0.130435,HOMEIMPROVEMENT,0.33882,0.075758,0,0.526087,0,1
0.008065,0,0.75,0.012397,0,MORTGAGE,0.333333,EDUCATION,0.039095,0.181818,0,0.606522,0,0
0.104839,0,0,0.017394,0.056,MORTGAGE,0.130435,MEDICAL,0.143347,0.060606,0.178571,0.443478,1,0
0.032258,1,0.5,0.00399,0,RENT,0.072464,DEBTCONSOLIDATION,0.951303,0.121212,0,0.584783,0,1
0.209677,1,0,0.014033,0.216,MORTGAGE,0.565217,DEBTCONSOLIDATION,0.102195,0.272727,0.464286,0.691304,1,0
